#
# Full target list for orbit 211, sector 100
# Created Wed Jan 14 09:59:26 EST 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
53933418,1,1,12.83,159.0913,-30.5738
53956054,2,4,8.57,159.3669,-33.3459
53957066,1,1,5.52,159.3033,-31.7627
53958105,1,1,8.04,159.3623,-29.9849
53997218,2,4,9.44,159.5725,-33.9342
53998583,1,1,10.29,159.6568,-31.7545
54040633,2,4,14.27,159.7381,-33.7047
54041061,2,4,8.96,159.6958,-34.3389
54042261,2,4,8.76,159.8629,-35.7765
54044891,1,1,13.30,159.8819,-31.8060
54045341,1,1,8.45,159.9038,-31.0057
54082465,2,4,5.57,160.2145,-35.7417
54084321,2,4,15.72,160.1250,-33.1682
54084732,2,4,8.50,160.2445,-32.5580
54109992,1,1,10.88,160.3532,-30.0251
54111065,1,1,8.00,160.3295,-31.8399
54112027,2,4,9.53,160.3387,-33.2559
54114594,2,4,8.28,160.5212,-34.9309
54144488,1,1,12.95,160.4363,-31.2003
54145213,1,1,9.88,160.4842,-29.9581
54145416,1,1,12.98,160.6027,-30.2499
54147301,2,4,12.44,160.5354,-33.3585
54147302,2,4,11.59,160.5343,-33.3586
54147357,2,4,12.87,160.5651,-33.4389
54148559,2,4,14.67,160.6219,-35.2504
54195770,2,4,5.63,160.6797,-32.7157
54198047,1,1,5.90,160.9066,-30.8676
54198580,1,1,5.63,160.8248,-31.7600
54199152,2,4,11.91,160.8603,-32.6575
54237397,2,4,8.65,161.0513,-34.2578
54238138,2,4,10.83,160.9486,-33.1551
54239334,1,1,11.62,161.0366,-31.2584
54253554,2,4,13.26,161.1997,-34.7174
54254220,2,4,8.38,161.1837,-35.6671
54257454,1,1,8.98,161.2742,-31.2036
54351053,2,4,5.38,161.4952,-35.2512
54352843,2,4,15.96,161.5832,-33.9710
54354699,1,1,14.59,161.5166,-30.8117
54357101,2,4,8.38,161.7376,-33.4144
54358846,2,4,13.89,161.8436,-35.7219
54361278,2,4,15.19,161.8630,-31.9129
54361390,1,1,8.91,161.8658,-31.7160
54361455,1,1,4.95,161.8889,-31.6032
54361956,1,1,10.81,161.8956,-30.6359
54415101,1,1,5.86,162.0585,-31.6879
54415299,2,4,8.88,162.0398,-32.0192
54416077,2,4,13.43,162.0627,-33.4129
54417075,2,4,8.58,161.9504,-35.0157
54419822,2,4,8.55,162.1019,-32.6498
54420286,2,4,9.27,162.1298,-31.8489
54958691,1,3,12.80,159.9081,-8.9662
54962195,1,3,11.76,160.0654,-8.5113
54963169,1,3,13.25,160.1786,-6.9520
54963253,1,3,9.18,160.2759,-7.2883
54964080,1,3,8.53,160.1864,-10.3141
54964736,1,3,9.06,160.4070,-11.4116
54965739,1,3,8.91,160.3213,-7.9600
54986420,1,3,11.98,160.4533,-7.5087
54986760,1,3,8.76,160.4561,-8.7325
54988585,1,3,5.99,160.6137,-8.7271
55003990,1,3,11.68,160.7477,-9.2090
55004738,1,3,8.84,160.7287,-11.6461
55004890,1,3,15.35,160.8986,-11.7601
55007138,1,3,9.83,161.1361,-9.8842
55009613,1,3,8.30,161.1929,-10.9095
55063709,1,3,10.36,161.5781,-7.0211
55092869,1,3,7.32,161.7067,-9.3996
55093477,1,3,9.18,161.7069,-11.7813
55096063,1,3,8.35,161.9865,-9.0345
55096214,1,3,8.45,161.9232,-9.5018
55099399,1,3,11.34,162.0569,-11.3471
55100435,1,3,11.24,162.0579,-9.4590
55102931,1,3,8.07,162.2292,-7.1766
55103467,1,3,8.08,162.1617,-8.2952
55107470,1,3,8.17,162.3180,-9.9179
55109651,1,3,4.93,162.4313,-9.8529
55110023,1,3,9.22,162.4325,-11.1105
55111103,1,3,5.69,162.5752,-8.8979
55146246,1,3,12.99,162.5612,-6.9640
55146695,1,3,8.13,162.6154,-6.6755
55146754,1,3,14.66,162.6199,-6.8906
55148907,1,3,8.04,162.7379,-8.8872
55149372,1,3,10.91,162.7296,-7.2065
55169342,1,3,8.25,162.9201,-8.0699
55171219,1,3,10.46,162.9994,-9.0794
55222911,1,3,13.64,163.3267,-9.5504
55224097,1,3,14.38,163.3602,-6.7708
55240194,1,3,10.56,163.6735,-7.3121
56557252,1,4,4.59,147.9220,-11.3408
56604070,1,4,9.99,148.3423,-11.0265
56648314,1,3,13.78,158.0650,-11.1213
56651131,1,3,8.39,158.3155,-9.3689
56651813,1,3,9.98,158.3315,-11.7388
56651942,1,3,13.33,158.4256,-11.6942
56652182,1,3,8.65,158.3524,-10.7961
56662591,1,3,9.46,158.5780,-9.1626
56665695,1,3,8.72,158.7249,-8.4276
56667018,1,3,12.16,158.9297,-10.8355
56719135,1,3,10.74,159.0448,-9.2918
56719508,1,3,6.30,159.0726,-10.5836
57063699,2,3,15.82,169.7833,-34.0199
57064355,2,3,8.35,169.8789,-32.7513
57139333,2,3,8.15,170.3205,-29.9817
57141628,2,3,8.21,170.2010,-31.3083
57151429,2,3,9.95,170.3211,-34.7794
57151431,2,3,9.97,170.3221,-34.7806
57153339,2,3,10.69,170.4183,-33.9100
57154175,2,3,11.12,170.4537,-32.4688
57154178,2,3,11.35,170.4518,-32.4657
57154213,2,3,15.24,170.3375,-32.3881
57154910,2,3,8.76,170.4405,-31.1229
57183663,2,3,8.07,170.7036,-35.8696
57183789,2,3,13.41,170.6307,-35.6933
57184625,2,3,8.04,170.6349,-34.4549
57184674,2,3,11.67,170.7123,-34.3769
57186214,2,3,12.88,170.7060,-31.6789
57186545,2,3,11.98,170.6330,-31.0750
57186546,2,3,11.14,170.6340,-31.0739
57206634,2,3,8.31,170.7584,-32.4322
57207845,2,3,10.07,170.7709,-34.5114
57210637,2,3,11.29,171.0202,-32.9087
57210639,2,3,10.59,171.0195,-32.9079
57211349,2,3,8.67,170.9643,-31.6477
57211952,2,3,8.24,170.9108,-30.4903
57258596,2,3,12.70,171.1221,-31.3723
57258599,2,3,10.76,171.1198,-31.3744
57259750,2,3,8.38,171.1473,-33.4080
57260027,2,3,12.17,171.1173,-33.9036
57261309,2,3,6.97,171.2409,-35.9210
57261701,2,3,8.99,171.1977,-35.2935
57263676,2,3,7.46,171.2445,-31.9993
57302135,2,3,11.22,171.3395,-30.1741
57302530,2,3,10.48,171.4136,-30.9407
57303793,2,3,10.96,171.3368,-33.2378
57351992,2,3,10.53,171.7031,-33.0656
57352825,2,3,10.57,171.7302,-34.4799
57353297,2,3,13.36,171.6505,-35.1923
57373959,2,3,8.78,171.9830,-31.4007
57375576,2,3,11.07,172.0072,-32.8985
57378437,2,3,8.56,171.8902,-35.2532
57378518,2,3,4.88,171.9946,-35.3289
57403493,2,3,8.58,172.0248,-35.1990
57404235,2,3,15.31,172.0622,-33.9660
57404590,2,3,9.57,172.0227,-33.4115
57406394,2,3,11.33,172.0520,-30.1715
57445529,2,3,13.85,172.2568,-34.5134
57450117,2,3,8.86,172.3179,-33.4283
57450390,2,3,8.12,172.3611,-33.1769
57450595,2,3,15.71,172.3166,-33.0357
57452294,2,3,10.22,172.3918,-31.5588
57452297,2,3,10.37,172.3925,-31.5579
57456588,2,3,8.67,172.5431,-32.4162
57466067,2,3,10.80,172.5532,-35.8480
57467365,2,3,12.83,172.7030,-33.9541
57468738,2,3,15.63,172.6383,-31.5155
57469249,2,3,10.68,172.6139,-30.5624
57511429,2,3,10.52,172.8303,-34.2873
57511458,2,3,8.45,172.8533,-34.3370
57512251,2,3,8.37,172.7283,-35.5431
57513388,2,3,9.38,172.9795,-34.6077
57515696,2,3,8.11,172.8817,-30.5597
57528284,2,3,10.73,173.0283,-30.3021
57528302,2,3,13.73,173.0755,-30.3313
57532658,2,3,12.41,173.2554,-34.3888
57533297,2,3,12.56,173.2093,-33.3157
57570218,2,3,2.73,173.2487,-31.8579
57570617,2,3,3.47,173.2253,-31.0872
57572081,2,3,11.92,173.3222,-31.3452
57572082,2,3,12.38,173.3203,-31.3452
57574122,2,3,12.19,173.2808,-34.7713
57574127,2,3,12.14,173.3133,-34.7839
57574497,2,3,15.22,173.3259,-35.3122
57607316,2,3,8.08,173.5371,-33.8860
57608500,2,3,11.93,173.4643,-31.8638
57608784,2,3,9.12,173.4358,-31.3352
57610880,2,3,11.38,173.6135,-32.2193
57611256,2,3,5.22,173.6171,-32.8254
57612854,2,3,14.85,173.6118,-35.4738
57649863,2,3,8.42,173.6952,-35.8599
57650184,2,3,10.82,173.7819,-35.4053
57689392,2,3,15.98,173.9502,-34.8938
57690839,2,3,8.08,174.0066,-34.7253
57694405,2,3,12.62,174.1257,-31.5352
57694511,2,3,8.34,174.2258,-31.7544
57694912,2,3,8.74,174.1526,-32.4952
57714798,2,3,4.99,174.1459,-33.5703
57717864,2,3,5.89,174.2550,-32.9888
57719552,2,3,9.97,174.5069,-30.0292
57788126,2,3,10.37,174.4555,-34.9935
57788453,2,3,15.29,174.5021,-35.5679
57790061,2,3,7.26,174.5867,-33.6057
57792479,2,3,8.77,174.8020,-31.0444
57793060,2,3,13.05,174.7593,-32.1906
57795100,2,3,7.79,174.7024,-35.9522
57795673,2,3,5.86,174.9395,-34.9821
57795777,2,3,13.93,174.9429,-34.7712
57795788,2,3,15.66,174.9039,-34.7551
57830249,2,3,11.96,174.8902,-30.6670
61369188,2,2,15.27,175.6013,-45.1854
61371073,2,2,8.24,175.6105,-43.3017
61372132,2,2,8.46,175.6331,-42.1050
61372764,2,2,10.34,175.7663,-42.4996
61373318,2,2,9.76,175.6936,-43.1101
61412532,2,2,8.82,175.7799,-45.7318
61415299,2,1,9.27,175.9255,-47.9246
61418436,2,2,8.57,175.8334,-45.5324
61419683,2,2,11.96,175.8640,-44.4057
61420420,2,2,12.37,175.9058,-43.6784
61474606,2,2,9.85,175.9145,-42.4386
61475565,2,2,13.75,176.0991,-42.5504
61478324,2,2,11.48,176.0292,-45.2471
61534591,2,2,9.36,176.1609,-46.1217
61534916,2,2,9.39,176.1888,-45.8518
61538902,2,2,11.37,176.2991,-42.0640
61539138,2,2,8.73,176.3869,-42.0788
61541623,2,2,14.65,176.3653,-44.5539
61542408,2,2,11.26,176.4046,-45.2278
61542962,2,2,5.40,176.4328,-45.6901
61599423,2,2,7.71,176.5766,-46.2440
61599476,2,2,8.36,176.5768,-46.2289
61606994,2,2,9.39,176.5214,-43.0806
61608206,2,2,8.76,176.5559,-42.4897
61635991,2,2,9.80,176.7101,-42.6165
61640731,2,2,9.85,176.6459,-46.8826
61643969,2,2,8.14,176.9425,-46.6021
61644291,2,2,8.22,176.8406,-46.3399
61701267,2,2,8.72,176.8403,-44.0046
61706683,2,2,15.43,177.0080,-45.3865
61707954,2,2,9.90,177.0039,-46.4911
61760927,2,2,9.41,176.9759,-46.9742
61763105,2,2,9.60,177.1801,-47.2992
61765848,2,2,15.85,177.2015,-45.1077
61766993,2,2,15.54,177.2352,-44.1202
61815057,2,2,10.64,177.4348,-43.1188
61817161,2,2,15.35,177.3100,-44.1303
61822201,2,2,6.94,177.3654,-46.0675
61825928,2,2,11.23,177.4424,-47.2910
61827066,2,2,12.74,177.4559,-47.6501
61828186,2,2,12.74,177.4884,-47.8784
61828194,2,2,12.73,177.4875,-47.8764
61828957,2,2,12.56,177.4599,-47.6537
61830458,2,2,9.91,177.5546,-47.1890
61834025,2,2,8.12,177.5358,-45.8473
61870768,2,2,9.97,177.5648,-44.9632
61871583,2,2,9.61,177.5857,-44.2438
61877025,2,2,8.00,177.7018,-44.9578
61879916,2,2,11.35,177.7565,-47.1790
61936189,2,2,9.53,177.6263,-47.5104
61940515,2,2,3.36,177.7855,-45.1735
61940747,2,2,9.90,177.8858,-44.9667
61941944,2,2,6.64,177.8044,-43.9331
61943297,2,2,11.52,177.8810,-42.5716
61983733,2,2,8.38,178.0039,-43.9585
61986506,2,2,11.80,178.0240,-46.3342
61987177,2,2,13.64,177.9924,-46.8546
61988024,2,2,13.57,177.9503,-47.4441
61988212,2,2,14.30,178.0744,-47.5834
62061161,2,2,10.44,178.2539,-44.9171
62061163,2,2,12.47,178.2555,-44.9142
62066360,2,2,13.68,178.3928,-44.1972
65305860,4,1,5.89,235.8522,-59.6153
65306859,4,1,11.88,235.7372,-58.5618
65313788,4,1,10.04,235.8678,-59.0577
66761070,3,2,11.20,181.4019,-58.6964
66763288,3,2,11.45,181.2484,-58.2484
66841406,3,2,13.60,181.3108,-56.2180
66842049,3,2,9.24,181.3506,-56.0579
66932406,3,2,10.48,181.2938,-54.1215
66939701,3,2,11.62,181.5787,-55.9065
66941536,3,2,13.95,181.4778,-56.3878
66942942,3,2,15.07,181.5352,-56.7246
66944319,3,2,9.92,181.5560,-57.0380
67011162,3,2,15.03,181.5167,-57.7701
67013276,3,2,12.35,181.4301,-58.2210
67018062,3,2,7.55,181.5823,-59.1446
67133645,3,2,11.55,181.6702,-59.3491
67136919,3,2,14.11,181.7721,-58.7545
67139371,3,2,8.56,181.7432,-58.3074
67144011,3,2,14.15,181.7756,-57.3330
67204803,3,2,13.35,181.6518,-56.2071
67208897,3,2,5.99,181.6551,-55.0709
67212813,3,2,13.89,181.9729,-54.0422
67213949,3,2,8.15,181.9003,-54.4269
67214828,3,2,13.16,181.9646,-54.7036
67318521,3,2,13.21,182.0283,-56.4821
67326261,3,2,13.30,181.9929,-58.1756
67326736,3,2,12.16,181.9669,-58.2705
67328376,3,2,8.37,181.8395,-58.5832
67403112,3,2,8.36,182.0022,-58.7530
67412678,3,2,8.24,182.1558,-59.4880
67415985,3,2,13.57,182.0798,-58.9011
67527206,3,2,9.51,182.1065,-57.2447
67531167,3,2,8.45,182.1146,-56.2867
67535663,3,2,10.27,182.1004,-55.0471
67619209,3,2,9.90,182.2457,-54.3702
67620185,3,2,12.98,182.3931,-54.6779
67622702,3,2,13.44,182.2638,-55.3945
67624131,3,2,8.76,182.2793,-55.8064
67624593,3,2,9.18,182.2989,-55.9413
67625738,3,2,11.90,182.2550,-56.2369
67696009,3,2,7.26,182.4111,-58.3497
67697924,3,2,9.09,182.3122,-58.7101
67699045,3,2,12.09,182.4236,-58.9116
67699049,3,2,9.42,182.4239,-58.9126
67798337,3,2,13.28,185.6645,-58.4291
67799538,3,2,11.83,185.7383,-58.1932
67801852,3,2,5.50,185.7055,-57.6762
67801942,3,2,12.05,185.6197,-57.6535
67866898,3,2,13.23,185.5922,-56.9104
67873270,3,1,9.96,185.5604,-55.1463
67918274,4,1,12.47,236.0295,-59.3757
67918275,4,1,10.28,236.0264,-59.3777
67918692,4,1,8.64,236.2336,-59.7497
68024924,3,1,12.44,190.1408,-56.9252
68025261,3,1,9.21,190.1243,-56.8549
68028623,3,1,13.72,190.2824,-56.0089
68030406,3,1,13.09,190.2192,-55.5016
68079464,3,1,13.39,190.2709,-54.3504
68079502,3,1,11.40,190.2224,-54.3409
68079756,3,1,9.70,190.1054,-54.2585
68081161,3,1,13.67,193.4019,-54.0911
68081405,3,1,9.96,193.5821,-54.1626
68081952,3,1,12.52,193.4605,-54.3459
68083191,3,1,13.17,193.5871,-54.7632
68087435,3,1,9.43,193.5468,-55.9621
68088744,3,1,13.17,193.5780,-56.3148
68090591,3,1,9.12,193.5783,-56.7467
68172788,3,1,8.81,193.5157,-57.1936
68172988,3,1,14.27,193.5495,-57.2349
68173216,3,1,13.71,193.4513,-57.2870
68176067,3,1,11.03,193.4477,-57.8721
68177106,3,1,13.72,193.4469,-58.0561
68178294,3,1,13.15,193.5022,-58.2653
68179248,3,1,8.84,193.5915,-58.4306
68283969,3,1,11.81,202.5124,-54.0708
68284742,3,1,13.28,202.5239,-54.2995
68286368,3,1,12.77,202.5739,-54.7314
68286377,3,1,10.58,202.5793,-54.7327
68321605,4,1,10.86,236.2072,-59.1145
68321728,4,1,15.21,236.3174,-59.3628
68414973,3,4,7.62,202.5369,-58.4847
68418284,3,4,5.89,202.6049,-58.6644
68515382,3,4,13.41,202.7191,-59.3718
68518080,3,4,9.60,202.7360,-59.0221
68522683,3,4,9.82,202.8689,-58.3829
68523365,3,4,12.91,202.7927,-58.2891
68587335,3,4,13.22,202.8807,-57.4947
68595462,3,1,9.54,202.8094,-55.7837
68597871,3,1,11.36,202.8635,-55.1965
68597876,3,1,12.21,202.8664,-55.1951
68598620,3,1,13.61,202.7722,-55.0068
68598724,3,1,12.21,202.8310,-54.9761
68601211,3,1,9.76,202.8754,-54.3076
70675805,1,1,8.05,151.4840,-31.1998
70676013,1,1,5.77,151.4383,-30.8918
70779215,1,1,8.73,151.9293,-30.0555
70780410,1,1,13.24,151.9063,-31.7690
70826190,1,1,11.59,152.1818,-32.2195
70872241,1,1,8.39,152.3384,-32.1366
70872507,1,1,9.34,152.3059,-31.7771
70905267,1,1,9.69,152.5703,-34.2506
70905821,1,1,8.24,152.6168,-33.5673
70966813,4,1,8.68,236.4923,-59.0464
70974682,4,1,12.16,236.4169,-58.6926
70981399,1,1,8.72,152.8200,-32.8390
70993061,1,1,10.62,152.9916,-30.5771
70993065,1,1,12.18,152.9845,-30.5831
71029363,1,1,11.47,153.0371,-31.4126
71030224,1,1,5.84,153.0036,-32.5839
71032449,2,4,4.69,152.9742,-35.3247
71035967,1,1,10.07,153.1514,-32.4103
71035969,1,1,12.44,153.1559,-32.4068
71093270,1,1,8.66,153.3356,-31.4377
71093939,1,1,8.28,153.3663,-32.3936
71094440,1,1,5.82,153.3498,-33.0312
71156479,1,1,8.61,153.7667,-33.3989
71159672,1,1,10.59,153.8110,-31.0940
71216609,2,4,8.36,153.9340,-35.0575
71220227,1,1,5.38,153.9612,-32.1762
71221700,1,1,12.39,154.0486,-29.9763
71222058,1,1,8.12,154.1231,-30.4134
71222516,1,1,10.74,154.1889,-31.1454
71222521,1,1,11.88,154.1911,-31.1472
71222742,1,1,15.76,154.1462,-31.4669
71248239,1,1,12.49,154.2653,-33.9172
71250578,1,1,12.21,154.3474,-30.6727
71250579,1,1,11.36,154.3486,-30.6726
71304330,1,1,10.03,154.6191,-31.8343
71338307,1,1,14.86,154.6644,-31.1333
71339606,1,1,8.17,154.7271,-32.9732
71340025,1,1,13.96,154.7080,-33.5304
71340127,1,1,9.40,154.7144,-33.6769
71341774,2,4,12.34,154.7513,-35.6839
71342915,2,4,8.44,154.7933,-34.8054
71403283,1,1,8.08,154.8717,-31.8892
71450844,1,1,10.01,155.2009,-30.7736
71493811,1,1,8.35,155.4897,-30.6846
71494380,1,1,8.46,155.5505,-31.5170
71494700,1,1,15.45,155.5685,-31.9934
71544757,2,4,15.35,155.5218,-35.6322
71546531,2,4,8.84,155.7580,-34.1411
71547807,1,1,8.30,155.6492,-32.3755
71585429,1,1,5.94,155.8048,-30.1623
71587260,1,1,11.35,155.8874,-32.8083
71589821,2,4,10.54,156.0186,-35.7358
71591972,1,1,9.94,155.9873,-32.9026
71620179,2,4,9.08,156.1657,-35.6254
71621599,2,4,12.54,156.2007,-34.4499
71621600,2,4,10.58,156.2031,-34.4499
71670639,1,1,11.80,156.2971,-32.7379
71670817,1,1,12.86,156.3179,-32.4944
71670818,1,1,12.37,156.3207,-32.4927
71674064,1,1,11.37,156.4030,-32.5930
71674289,1,1,8.94,156.4255,-32.9279
71704392,2,1,6.81,166.4402,-47.4423
71716646,1,1,8.18,156.5103,-30.8472
71716888,1,1,12.71,156.5352,-30.4373
71718925,1,1,14.64,156.6916,-32.6665
71719908,2,4,8.05,156.7327,-34.0284
71720393,2,4,5.92,156.6444,-34.7008
71730782,2,1,11.88,166.3766,-47.1497
71733405,2,1,8.21,166.4416,-45.2215
71733813,2,1,11.18,166.4942,-44.8713
71733814,2,1,11.56,166.4966,-44.8707
71734261,2,1,11.76,166.4924,-44.4765
71738687,2,1,8.32,166.6837,-43.6141
71739520,2,1,6.61,166.5832,-44.3739
71824257,2,1,13.64,166.7357,-46.7684
71831346,2,1,9.29,166.7387,-44.0436
71834059,2,4,5.23,166.8187,-42.6384
71882444,2,1,14.66,166.8907,-45.7402
71886202,2,1,14.04,166.9558,-46.8752
71887510,2,1,11.95,166.9472,-47.2323
71887536,2,1,12.26,166.9448,-47.2380
71947333,2,1,15.00,167.0386,-46.1916
72005709,2,1,10.01,167.4128,-45.5121
72005718,2,1,12.30,167.4101,-45.5071
72008370,2,1,7.30,167.4320,-43.3328
72060477,2,4,8.93,167.4374,-42.5304
72064165,2,1,8.51,167.6543,-44.7052
72116514,2,2,13.82,186.1245,-46.0484
72121577,2,2,5.54,186.2842,-42.5145
72121778,2,2,11.71,186.2896,-42.7010
72123144,2,2,13.50,186.3457,-44.0433
72123718,2,2,14.32,186.3301,-44.5586
72176618,2,2,8.66,186.3538,-45.6255
72178247,2,2,9.24,186.4357,-46.8862
72178248,2,2,9.24,186.4369,-46.8863
72179439,2,2,15.04,186.3937,-47.7633
72179928,2,2,14.46,186.5977,-47.7560
72180082,2,2,12.14,186.5832,-47.6504
72180084,2,2,8.73,186.5817,-47.6490
72181216,2,2,14.82,186.4973,-46.7957
72182461,2,2,15.32,186.5212,-45.8253
72184327,2,2,13.86,186.5217,-44.2112
72185751,2,2,8.22,186.4572,-42.8272
72229825,2,2,12.26,186.7532,-43.6753
72235515,2,2,13.52,186.8085,-47.5632
72236705,2,2,15.88,186.8998,-46.6921
72316429,2,2,11.03,186.8551,-45.6686
72317183,2,2,15.55,186.9181,-45.0663
72321135,2,2,15.14,187.0125,-42.6047
72323503,2,2,14.81,186.9748,-44.7280
72401290,2,2,12.34,187.1107,-46.0729
72442141,2,2,8.56,187.4117,-45.2981
72443625,2,2,13.01,187.3233,-46.4725
72445399,2,2,10.17,187.3989,-47.7137
72497690,2,2,9.73,187.4725,-45.7154
72497790,2,2,9.71,187.4245,-45.6383
72499619,2,2,12.87,187.5237,-44.0757
72499657,2,2,12.17,187.5212,-44.0435
72500833,2,2,4.84,187.5015,-42.9296
72504017,2,2,9.74,187.6514,-43.9536
72504019,2,2,13.73,187.7257,-43.9554
72504752,2,2,13.33,187.7129,-44.6184
72559627,2,2,9.83,187.6945,-46.4298
72560132,2,2,8.24,187.7174,-46.7901
72564426,2,2,10.99,187.9081,-45.9833
72564432,2,2,14.78,187.8789,-45.9768
72568000,2,2,8.03,187.7521,-42.8948
72624214,2,2,10.43,187.9145,-42.1460
72625401,2,2,14.07,188.0336,-43.3307
72625788,2,2,15.24,187.9693,-43.6941
72627820,2,2,10.20,188.0065,-45.3930
72670312,2,2,13.86,188.2222,-45.8019
72670776,2,2,6.93,188.1828,-45.4601
72671320,2,2,10.48,188.2069,-44.9943
72675934,2,2,14.52,188.3146,-43.1893
72677054,2,2,9.93,188.2359,-44.1897
72677338,2,2,8.11,188.3066,-44.4367
72677673,2,2,13.92,188.3180,-44.7272
72753359,2,2,13.30,188.2757,-46.1062
72754292,2,2,9.38,188.3091,-46.7895
72755213,2,2,13.46,188.2349,-47.4127
72759523,2,2,10.56,188.5259,-45.3559
72759905,2,2,15.55,188.5136,-45.0259
72760821,2,2,5.83,188.4126,-44.1840
72761373,2,2,10.37,188.5074,-43.7056
72761468,2,2,10.25,188.5115,-43.6305
72813530,2,2,8.21,188.6297,-43.4050
72814920,2,2,5.17,188.6759,-44.6745
72816291,2,2,8.30,188.6402,-45.7613
72816298,2,2,10.89,188.5626,-45.7659
72817189,2,2,8.81,188.5864,-46.4445
72817681,2,2,14.06,188.5837,-46.7951
72818117,2,2,8.22,188.5885,-47.1286
72818359,2,2,8.88,188.7203,-47.2892
72858760,2,2,10.52,188.7346,-45.6354
72860367,2,2,10.43,188.7860,-44.2812
72862170,2,2,15.82,188.7584,-42.6669
72862244,2,2,11.83,188.7569,-42.5888
72862404,2,2,8.27,188.7666,-42.4292
72863988,2,2,10.87,188.9075,-43.0312
72865249,2,2,10.19,188.9908,-44.2043
72866091,2,2,9.88,188.9971,-44.9499
72926394,2,2,14.21,189.1496,-47.7529
72927223,2,2,12.03,189.1653,-47.2010
72927460,2,2,9.75,189.0764,-47.0283
72985091,2,2,14.35,189.2117,-42.2223
72985716,2,2,14.71,189.2808,-42.3092
72985822,2,2,12.24,189.2971,-42.4137
72987984,2,2,14.14,189.2705,-44.3222
72990198,2,2,15.25,189.3374,-46.1247
73007221,2,4,9.19,153.2872,-35.9329
73030394,2,2,13.09,189.3990,-44.1631
73033700,2,2,8.72,189.6239,-42.8367
73078624,2,4,12.82,153.4765,-36.8156
73080557,2,4,8.86,153.5778,-37.0835
73081785,2,2,5.91,189.6869,-45.2463
73082014,2,2,13.43,189.6677,-45.4166
73082975,2,2,10.92,189.6893,-46.1390
73086487,2,2,9.66,189.8056,-47.3592
73088974,2,2,9.24,189.7829,-45.5624
73089332,2,2,12.34,189.7199,-45.2742
73089465,2,2,14.03,189.7574,-45.1846
73172458,2,2,9.02,189.7563,-43.4237
73174531,2,2,5.59,189.7062,-42.4485
73175674,2,2,11.02,189.9714,-41.9503
73182755,2,2,13.69,190.0233,-46.5665
73183013,2,2,11.59,189.9220,-46.7457
73183827,2,2,15.42,189.9780,-47.2821
73201323,2,4,5.28,153.8367,-36.5177
73226782,2,2,8.66,190.1633,-45.7801
73227232,2,2,9.78,190.1471,-45.4397
73227968,2,2,9.08,190.1716,-44.8638
73228647,2,2,9.46,190.0365,-44.3121
73229004,2,2,8.02,190.1747,-44.0058
73229333,2,2,13.74,190.1259,-43.6931
73232401,2,2,10.24,190.2435,-43.1901
73232846,2,2,9.74,190.1850,-43.5614
73301828,2,2,5.63,190.2894,-44.1012
73303344,2,2,12.17,190.2251,-45.2738
73303739,2,2,13.30,190.2813,-45.5867
73304453,2,2,4.47,190.3450,-46.1452
73304877,2,2,10.68,190.3174,-46.4614
73305532,2,2,10.07,190.2610,-46.9236
73308877,2,2,14.03,190.3728,-46.6874
73308879,2,2,13.01,190.3800,-46.6846
73310180,2,2,12.41,190.4387,-45.7436
73329722,2,2,14.79,190.3858,-44.3384
73332436,2,2,8.99,190.5937,-42.0612
73338645,3,1,8.36,190.6315,-47.2670
73385238,2,4,9.12,154.3318,-36.3404
73386477,2,4,9.47,154.5508,-36.8052
73388245,2,4,8.98,154.5478,-38.5934
73390075,2,4,8.16,154.5269,-40.2394
73398425,3,1,9.88,190.7961,-47.4499
73399040,3,1,14.90,190.7918,-47.0371
73400468,2,2,12.11,190.8149,-45.9758
73433128,2,4,12.02,154.7113,-41.1940
73440430,2,4,5.17,154.6574,-36.8045
73442184,2,4,8.03,154.7895,-37.0165
73458700,2,2,11.52,191.0782,-46.5151
73459507,2,2,8.03,191.1549,-45.9040
73460115,2,2,8.97,191.0801,-45.4233
73484573,2,2,14.50,191.1578,-43.5276
73485654,2,2,9.10,191.0590,-42.5220
73495813,2,4,8.01,154.7529,-39.3532
73501699,2,4,9.07,154.9317,-39.6645
73534333,2,2,9.18,191.4303,-42.3503
73592024,2,2,14.77,191.6323,-43.5092
73592255,2,2,11.78,191.5726,-43.7368
73592328,2,2,12.04,191.5718,-43.8048
73598454,3,1,8.60,191.7280,-47.3444
73599307,3,1,13.40,191.7039,-46.7517
73609977,4,4,14.65,263.1411,-59.6984
73614905,4,4,8.80,262.9949,-58.5978
73627257,2,4,8.14,155.2091,-40.3862
73629828,2,4,8.43,155.2322,-37.9570
73634066,2,4,9.00,155.3343,-38.3824
73644471,2,2,12.40,191.7999,-43.8405
73645037,2,2,8.22,191.6754,-43.3126
73648167,3,1,8.39,192.0529,-46.6552
73649615,2,2,12.55,192.1028,-45.4704
73649670,2,2,8.04,192.1408,-45.4199
73649979,2,2,5.76,191.9913,-45.1733
73650567,2,2,8.99,192.0321,-44.6548
73669870,2,4,8.13,155.4354,-41.8732
73670336,2,4,3.89,155.5813,-41.6495
73710112,2,2,8.97,192.0659,-42.8735
73713668,2,2,12.36,192.3018,-44.3131
73714894,2,2,12.59,192.2266,-45.3407
73717937,3,1,11.75,192.1894,-47.6137
73720438,2,4,8.76,155.6625,-37.7499
