target,tic_id,sector,sectors,tmag,ra_deg,dec_deg,camera,ccd,teff_k,stellar_radius_solar,stellar_mass_solar,distance_pc,luminosity_class,stellar_selection_tier,small_planet_merit,selection_rank
TIC 106402532,106402532,100,100,8.84,159.4094,-40.8882,2,4,5667.0,0.937681,,75.2092,DWARF,0,1.71211,280
TIC 21168851,21168851,100,100,9.39,186.9845,-52.1836,3,1,5156.0,0.958257,,82.8631,DWARF,0,1.840964,281
TIC 451452509,451452509,100,100,8.66,171.5522,-58.3864,3,2,5595.0,1.07583,,77.7246,DWARF,0,1.795487,282
TIC 360899037,360899037,100,100,13.78,190.7659,-74.4606,3,3,3305.0,0.327922,,78.4676,DWARF,0,1.787541,283
TIC 299964370,299964370,100,100,8.07,208.1198,-61.8273,3,4,6339.0,1.18342,,80.4404,DWARF,0,1.760278,284
TIC 263500755,263500755,100,100,11.2,231.0697,-66.4113,4,1,4315.0,0.674181,,90.3037,DWARF,0,1.897553,285
TIC 407126408,407126408,100,100,9.62,234.5716,-80.8032,4,2,4969.0,0.732535,,65.1769,DWARF,0,1.653657,286
TIC 294884819,294884819,100,100,7.8,268.2683,-71.0118,4,3,6147.0,1.1733,,67.047,DWARF,0,1.698818,287
TIC 303653327,303653327,100,100,11.52,257.4464,-59.959,4,4,3206.0,0.501936,,45.3541,DWARF,0,1.705297,288
TIC 49001119,49001119,100,100,13.46,164.1277,-30.4704,1,1,3249.0,0.302384,,,DWARF,0,1.653118,289
TIC 423455404,423455404,100,100,8.05,168.7737,-19.607,1,2,5567.0,0.890831,,47.996,DWARF,0,1.509591,290
TIC 287077436,287077436,100,100,8.15,164.3227,-15.7349,1,3,6139.91,0.981281,,66.5005,DWARF,0,1.613587,291
TIC 101251974,101251974,100,100,12.37,155.9382,-13.4296,1,4,3148.0,0.378754,,45.785,DWARF,0,1.630714,292
TIC 94088626,94088626,100,100,12.88,176.5952,-52.6477,2,1,3153.0,0.38975,,57.817,DWARF,0,1.757572,293
TIC 181112830,181112830,100,100,9.51,173.8538,-41.5668,2,2,5151.0,0.771446,,70.1707,DWARF,0,1.676611,294
TIC 57574127,57574127,100,100,12.14,173.3133,-34.7839,2,3,3588.0,0.369016,,47.969,DWARF,0,1.56209,295
TIC 53997218,53997218,100,100,9.44,159.5725,-33.9342,2,4,5405.0,0.843794,,81.5506,DWARF,0,1.740473,296
TIC 406694754,406694754,100,100,11.9,198.4267,-58.1229,3,1,3699.0,0.549683,,,DWARF,0,1.860225,297
TIC 324100093,324100093,100,100,12.15,176.9282,-60.4115,3,2,3797.0,0.495382,,74.7565,DWARF,0,1.81988,298
TIC 392244915,392244915,100,100,9.64,174.8425,-70.8656,3,3,5341.0,0.865292,,89.6964,DWARF,0,1.802325,299
TIC 292303138,292303138,100,100,9.53,218.2665,-55.9885,3,4,5451.0,0.863811,,88.4623,DWARF,0,1.778837,300
TIC 38641640,38641640,100,100,12.78,226.6156,-59.5633,4,1,3666.0,0.472405,,87.391,DWARF,0,1.904629,301
TIC 401827140,401827140,100,100,9.83,217.6533,-72.7277,4,2,4303.0,0.704232,,49.8891,DWARF,0,1.661432,302
TIC 343998253,343998253,100,100,13.01,277.3942,-73.8981,4,3,3424.0,0.364822,,67.1128,DWARF,0,1.726162,303
TIC 291319960,291319960,100,100,12.65,260.9524,-57.6968,4,4,3465.0,0.387663,,62.7218,DWARF,0,1.706909,304
TIC 167977443,167977443,100,100,12.61,151.9973,-27.7452,1,1,3352.0,0.378896,,55.5052,DWARF,0,1.67904,305
TIC 334849986,334849986,100,100,12.78,171.3162,-17.5538,1,2,3263.0,0.301483,,43.4544,DWARF,0,1.514526,306
TIC 422277892,422277892,100,100,9.31,163.3156,-15.3195,1,3,4895.0,0.757872,,56.6162,DWARF,0,1.621192,307
TIC 36947286,36947286,100,100,12.65,156.9287,-11.6837,1,4,3290.0,0.363959,,80.63327,DWARF,0,1.652105,308
TIC 82580408,82580408,100,100,9.33,169.5848,-53.8685,2,1,6289.0,0.88564,,104.374,DWARF,0,1.760514,309
TIC 72866091,72866091,100,100,9.88,188.9971,-44.9499,2,2,5219.0,0.720196,,79.9084,DWARF,0,1.690901,310
TIC 270264416,270264416,100,100,7.06,175.3419,-26.6669,2,3,6313.17,1.19152,,50.4063,DWARF,0,1.564203,311
TIC 102840237,102840237,100,100,11.41,155.8711,-43.8334,2,4,3766.0,0.53777,,59.3321,DWARF,0,1.743193,312
TIC 412441328,412441328,100,100,9.63,192.8079,-57.235,3,1,5126.0,0.927261,,88.3297,DWARF,0,1.860404,313
TIC 324100081,324100081,100,100,12.15,176.9268,-60.4105,3,2,3628.0,0.496673,,72.365,DWARF,0,1.822141,314
TIC 343709282,343709282,100,100,9.95,206.7857,-70.352,3,3,5156.0,0.814148,,90.8357,DWARF,0,1.811407,315
TIC 241794708,241794708,100,100,12.57,209.4686,-52.6908,3,4,3436.0,0.429684,,69.8472,DWARF,0,1.780298,316
TIC 426706884,426706884,100,100,10.24,235.8427,-68.4131,4,1,5405.0,0.884444,,121.963,DWARF,0,1.941341,317
TIC 396539814,396539814,100,100,12.77,213.9244,-77.7132,4,2,3318.0,0.37325,,58.2539,DWARF,0,1.698,318
TIC 423238651,423238651,100,100,10.97,297.1446,-76.0967,4,3,3919.0,0.587523,,59.3227,DWARF,0,1.73205,319
TIC 411924045,411924045,100,100,9.23,271.1969,-62.7711,4,4,5286.0,0.920661,,77.4625,DWARF,0,1.774199,320
TIC 413300548,413300548,100,100,12.87,160.21,-22.4246,1,1,3374.0,0.359916,,60.9684,DWARF,0,1.686402,321
TIC 157792026,157792026,100,100,13.23,173.6032,-17.8768,1,2,3251.0,0.275388,,48.2001,DWARF,0,1.52589,322
TIC 308080435,308080435,100,100,12.48,167.9905,-13.8636,1,3,3259.0,0.384921,,58.3329964,DWARF,0,1.666743,323
TIC 101417914,101417914,100,100,11.39,148.8996,-18.5239,1,4,3632.0,0.504979,,52.9844,DWARF,0,1.684547,324
TIC 300387930,300387930,100,100,9.39,170.7735,-49.9133,2,1,5560.0,0.881811,,87.8971,DWARF,0,1.768751,325
TIC 73710112,73710112,100,100,8.97,192.0659,-42.8735,2,2,5754.0,0.897468,,78.3469,DWARF,0,1.700038,326
TIC 452710252,452710252,100,100,13.3,172.1363,-29.41,2,3,3199.0,0.293465,,52.0275,DWARF,0,1.595113,327
TIC 54147302,54147302,100,100,11.59,160.5343,-33.3586,2,4,3890.0,0.520426,,64.3436,DWARF,0,1.750718,328
TIC 272479918,272479918,100,100,9.24,187.9993,-56.5088,3,1,6070.0,1.03918,,108.152,DWARF,0,1.881382,329
TIC 411505379,411505379,100,100,9.55,183.4313,-57.5815,3,2,5711.0,0.919041,,100.649,DWARF,0,1.83667,330
TIC 411478164,411478164,100,100,11.23,179.7465,-71.0384,3,3,3924.0,0.610276,,71.1982,DWARF,0,1.817053,331
TIC 449471651,449471651,100,100,13.46,200.1622,-62.3837,3,4,3420.0,0.356091,,78.3082,DWARF,0,1.795122,332
TIC 259726904,259726904,100,100,11.97,224.158,-66.3952,4,1,3382.0,0.608082,,79.9978,DWARF,0,1.961924,333
TIC 396539808,396539808,100,100,12.7,213.922,-77.7187,4,2,3279.0,0.386549,,57.7819,DWARF,0,1.714409,334
TIC 467935503,467935503,100,100,8.09,282.6304,-72.9047,4,3,6105.0,1.15421,,74.4629,DWARF,0,1.74257,335
TIC 447734814,447734814,100,100,7.57,255.1918,-64.5502,4,4,6152.18,1.36275,,69.0835,DWARF,0,1.782832,336
TIC 53694359,53694359,100,100,8.78,157.9557,-32.9145,1,1,5748.0,0.928202,,74.3083,DWARF,0,1.691285,337
TIC 461156657,461156657,100,100,12.91,165.6654,-25.1199,1,2,3298.0,0.297215,,46.2928,DWARF,0,1.528141,338
TIC 422278180,422278180,100,100,7.63,163.2452,-16.3837,1,3,5362.0,1.21639,,50.542,DWARF,0,1.696146,339
TIC 33355574,33355574,100,100,13.37,150.229,-10.3884,1,4,3353.0,0.322457,,64.4539,DWARF,0,1.690944,340
TIC 272883371,272883371,100,100,9.49,161.8219,-50.0372,2,1,5456.0,0.866055,,87.5894,DWARF,0,1.773091,341
TIC 461190022,461190022,100,100,12.05,181.1944,-40.2261,2,2,3935.0,0.441782,,69.4776,DWARF,0,1.700416,342
TIC 107145096,107145096,100,100,12.94,183.5505,-35.4091,2,3,3362.0,0.31985,,51.987,DWARF,0,1.597893,343
TIC 448472110,448472110,100,100,11.91,165.8659,-32.7557,2,4,3553.0,0.495803,,62.1801,DWARF,0,1.772618,344
TIC 21110028,21110028,100,100,10.81,186.862,-50.8738,3,1,4572.0,0.734942,,94.1874,DWARF,0,1.894506,345
TIC 467779120,467779120,100,100,10.45,169.2811,-63.3039,3,2,4945.0,0.749571,,96.8172,DWARF,0,1.839626,346
TIC 392244914,392244914,100,100,10.4,174.8427,-70.8665,3,3,4824.0,0.739398,,88.7402,DWARF,0,1.817757,347
TIC 263640354,263640354,100,100,7.38,216.7499,-57.289,3,4,6262.06,1.45178,,70.1397,DWARF,0,1.799802,348
TIC 300441785,300441785,100,100,8.89,244.8662,-64.8429,4,1,5768.0,1.23694,,103.281,DWARF,0,1.962697,349
TIC 446788152,446788152,100,100,9.31,218.2742,-70.2021,4,2,5241.0,0.844155,,72.4683,DWARF,0,1.714844,350
TIC 311697816,311697816,100,100,10.26,261.4479,-75.3977,4,3,4812.0,0.712683,,79.4941,DWARF,0,1.757793,351
TIC 303708203,303708203,100,100,13.83,257.5656,-63.3836,4,4,3452.0,0.335168,,89.3112,DWARF,0,1.816525,352
TIC 193019874,193019874,100,100,12.2,155.4053,-25.6499,1,1,3447.0,0.425138,,55.8914,DWARF,0,1.69706,353
TIC 32658363,32658363,100,100,13.67,176.2736,-24.9662,1,2,3137.0,0.261011,,51.9942,DWARF,0,1.567318,354
TIC 422277889,422277889,100,100,10.12,163.3233,-15.3137,1,3,4315.0,0.692982,,56.5003,DWARF,0,1.705444,355
TIC 101363142,101363142,100,100,13.37,148.3469,-22.4975,1,4,3280.0,0.327711,,63.2037,DWARF,0,1.704982,356
TIC 459743402,459743402,100,100,9.86,163.3685,-55.017,2,1,5014.0,0.799906,,81.0019,DWARF,0,1.778078,357
TIC 21949406,21949406,100,100,8.42,181.9708,-42.3392,2,2,5715.0,1.0209,,68.5679,DWARF,0,1.701966,358
TIC 57452294,57452294,100,100,10.22,172.3918,-31.5588,2,3,3909.0,0.620017,,,DWARF,0,1.628807,359
TIC 49066805,49066805,100,100,11.67,164.681,-35.3405,2,4,3798.0,0.542293,,,DWARF,0,1.802468,360
TIC 404144841,404144841,100,100,13.33,195.1442,-51.2183,3,1,3090.0,0.414458,,75.9967,DWARF,0,1.900961,361
TIC 390078623,390078623,100,100,9.09,183.5305,-58.3557,3,2,6127.0,1.02883,,103.235,DWARF,0,1.842687,362
