#
# Full target list for orbit 221, sector 105
# Created Wed May 13 16:58:56 EDT 2026 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
67650835,3,4,8.29,19.0286,-34.1488
67655560,3,4,7.70,19.3240,-34.6640
67655843,3,4,8.96,19.3339,-35.3812
67668604,3,4,7.47,19.5126,-34.1376
67668620,3,4,10.43,19.5594,-34.1863
67668621,3,4,11.39,19.5557,-34.1885
70489688,3,4,10.47,22.1582,-34.1577
70489756,3,4,6.26,22.1809,-33.7642
70489829,3,4,8.24,22.2586,-33.3490
70490868,3,4,8.70,22.3589,-33.3205
70491006,3,4,17.18,22.3085,-34.1484
70491193,3,4,8.59,22.3447,-35.3985
70491430,3,4,10.40,22.5094,-34.8302
70502653,3,4,16.36,22.4736,-32.4084
70503467,4,1,12.97,32.3288,-27.2884
70503505,4,1,8.73,32.3051,-27.5689
70503780,4,1,12.86,32.3850,-29.5946
70503874,4,1,13.35,32.5605,-35.5868
70513270,4,1,9.05,32.6053,-31.7462
70513361,4,1,8.13,32.5355,-31.0712
70513478,4,1,8.37,32.5169,-29.9965
70514094,4,1,9.63,32.6572,-33.8788
70514245,4,1,12.86,32.7183,-34.9084
70514998,4,1,10.63,32.7866,-32.0724
70515030,4,1,10.99,32.8029,-31.8043
70523408,4,1,8.22,32.9304,-31.3983
70523973,4,1,10.67,33.0511,-35.1964
70524156,4,1,8.55,33.0694,-35.4195
70524163,4,1,10.69,33.1541,-35.3909
70524558,4,1,8.69,33.0611,-32.8524
70525085,4,1,9.72,33.2436,-30.3290
70525154,4,1,5.30,33.2271,-30.7238
70552017,4,1,11.32,33.2993,-32.4658
70552338,4,1,5.82,33.2171,-34.5387
70552499,4,1,9.54,33.2552,-35.5973
70552917,4,1,15.55,33.4550,-33.7557
70552979,4,1,5.90,33.3772,-33.3352
70553218,4,1,9.91,33.3889,-31.5546
70553662,4,1,11.97,33.5340,-31.1217
70553727,4,1,9.62,33.5521,-31.5464
70554152,4,1,9.15,33.6030,-34.3151
70554223,4,1,11.78,33.5135,-34.7313
70554226,4,1,10.87,33.5121,-34.7339
70554778,4,1,9.27,33.6682,-33.4113
70554780,4,1,11.91,33.6704,-33.4109
70555490,4,1,10.64,33.8389,-31.1466
70555563,4,1,10.49,33.8903,-31.5021
70555574,4,1,10.14,33.8754,-31.5903
70555645,4,1,8.66,33.8162,-32.1120
70555763,4,1,9.23,33.8695,-32.7936
70556711,4,1,8.36,37.6192,-26.7509
70557761,4,1,9.13,37.7516,-27.9991
70577478,4,1,7.40,37.8905,-27.5044
71264969,2,3,8.64,330.1063,-47.7978
71266277,2,3,8.12,330.0135,-42.9522
71266282,2,3,16.06,330.0808,-42.9268
71271938,2,3,10.59,330.1888,-43.3731
71274048,2,3,9.43,330.3454,-44.2834
71274052,2,3,8.86,330.3569,-44.2720
71274771,2,3,10.20,330.5683,-42.1766
71274998,2,3,14.66,330.5788,-43.0886
71314259,2,3,8.17,330.4729,-46.3870
71315141,2,3,9.40,330.6057,-46.0372
71316709,2,3,8.68,330.9290,-44.0503
71317544,2,3,8.34,330.9242,-47.1374
71334105,2,3,8.57,331.0693,-42.9901
71334169,2,3,8.51,331.0804,-42.7248
71335277,2,3,8.38,331.1899,-45.4912
71335815,2,3,11.14,331.2156,-47.5339
71336063,4,4,11.76,43.5455,-28.8002
71336106,4,4,10.64,43.5199,-28.5024
71336320,4,4,9.95,43.4337,-27.2519
71344531,4,4,16.51,44.9689,-20.8810
71344774,4,4,16.47,44.9228,-22.6655
71344880,4,4,8.21,44.9300,-23.3817
71345281,4,4,14.79,45.0743,-21.7752
71345362,4,4,12.57,45.1156,-21.2692
71351260,4,4,5.63,45.2018,-20.6937
71351278,4,4,8.60,45.2198,-20.8449
71353640,4,4,3.96,45.5967,-23.6249
71372407,4,4,15.94,45.6528,-23.0310
71372819,4,4,8.30,45.5545,-21.7510
71373798,4,4,9.62,45.6617,-18.1651
71373815,4,4,8.88,45.6048,-18.1343
71374255,4,4,12.37,45.7156,-19.1974
71374409,4,4,8.90,45.7000,-19.7157
71384002,4,4,8.56,46.1757,-20.3071
71400062,4,4,8.05,46.8203,-20.6491
71400557,4,4,14.05,46.7043,-23.4166
71400887,4,4,8.25,46.9370,-22.4532
71401633,4,4,16.76,46.9073,-17.8951
71409529,4,4,5.94,47.0388,-19.3030
71409596,4,4,9.00,47.0793,-19.6802
71410075,4,4,15.39,47.0409,-22.4981
71410984,4,4,15.94,47.1309,-20.2963
71411257,4,4,15.17,47.1926,-18.6128
71411516,4,4,13.22,47.3328,-18.7558
71411534,4,4,8.73,47.2795,-18.8797
71445158,4,4,11.70,47.4661,-19.1137
71445771,4,4,8.16,47.5678,-20.5558
71445968,4,4,8.30,47.5761,-21.6940
71446265,4,4,9.82,47.5388,-23.3531
71446322,4,4,10.97,47.5135,-23.6929
71446375,4,4,5.56,47.6478,-23.7384
71446459,4,4,13.57,47.6985,-23.1947
71446697,4,4,16.42,47.6558,-21.8535
71468255,4,4,11.11,47.6995,-18.9278
71468490,4,4,8.41,47.7216,-18.3172
71469167,4,4,9.75,47.8014,-22.1182
71469170,4,4,15.15,47.8176,-22.1298
71469312,4,4,15.42,47.7796,-22.9017
72581108,4,1,9.10,30.7124,-28.0600
72582298,4,1,9.61,30.8561,-28.8297
72582474,4,1,8.52,30.9551,-29.6251
72586907,4,1,4.85,31.1227,-29.2967
72587044,4,1,14.83,31.2230,-29.3818
72587179,4,1,5.97,31.3179,-28.5584
72622413,4,1,16.76,31.7261,-27.3903
72623066,4,1,14.89,31.8538,-27.8205
72637323,4,1,8.93,31.8947,-29.3341
72637474,4,1,15.90,32.0324,-29.5275
72637749,4,1,16.07,32.0596,-27.8093
72639014,4,1,12.42,32.1972,-28.1494
72639071,4,1,8.21,32.1426,-28.5502
72643794,4,1,17.23,32.4122,-27.3630
72644360,4,1,5.88,32.4288,-29.0069
72645409,4,1,8.75,32.6150,-27.8173
72651891,4,1,15.71,32.9218,-29.2496
72652191,4,1,17.15,32.8615,-27.5076
72653210,4,1,14.65,32.9853,-26.6572
72667052,4,1,8.24,33.0804,-26.6402
72668629,4,1,9.14,33.3533,-28.9701
72668676,4,1,8.13,33.3561,-28.6897
72668830,4,1,10.42,33.4500,-27.8679
72669052,4,1,9.53,33.4590,-26.4178
72689550,4,1,17.08,33.5604,-26.4173
72689806,4,1,15.45,33.4864,-28.1734
72691373,4,1,8.41,33.8371,-25.9156
72691619,4,1,9.15,33.8051,-27.4493
72705651,4,1,12.89,33.9684,-27.0171
72705652,4,1,10.61,33.9670,-27.0159
72706632,4,1,16.61,34.0468,-27.4757
72729777,4,1,11.32,34.3238,-26.4308
72729895,4,1,11.78,34.3110,-27.2783
72730296,4,1,8.50,34.5044,-29.8275
72730500,4,1,9.21,34.4431,-28.5303
72746516,4,1,9.71,34.6109,-26.9586
72746624,4,1,13.42,34.5871,-27.2684
72747245,4,1,12.36,34.5378,-29.1036
72747247,4,1,11.41,34.5352,-29.1059
72748794,4,1,5.65,34.7420,-25.9424
72750190,4,1,12.14,34.8004,-26.3906
72762957,4,1,8.95,34.9290,-27.7560
72763826,4,1,15.98,35.1489,-25.6731
72764769,4,1,13.54,35.2396,-28.0305
72764846,4,1,14.54,35.2102,-27.4500
72778816,4,1,9.55,35.3620,-24.7432
72778846,4,1,13.62,35.4137,-24.9564
72779475,4,1,8.09,35.4046,-29.6101
77068862,4,1,8.54,34.0351,-37.8532
77092179,4,2,10.64,34.3937,-40.6888
77092480,4,1,8.18,34.3364,-38.6698
77093104,4,1,8.77,34.6234,-36.7850
77110479,4,1,15.44,34.6361,-39.6086
77111093,4,1,12.17,34.8358,-36.0307
77111094,4,1,11.37,34.8319,-36.0355
77111302,4,1,12.45,34.9163,-37.2700
77111305,4,1,10.95,34.8361,-37.2776
77111651,4,1,13.43,34.8427,-39.4231
77111977,3,3,9.03,34.8296,-41.3960
77111990,3,3,11.44,34.9195,-41.4881
77112042,3,3,5.37,34.8533,-41.8482
77112151,4,2,8.46,35.0609,-41.3881
79005536,1,1,12.29,314.8908,-53.4858
79005538,1,1,11.88,314.8924,-53.4853
79005592,1,1,8.29,314.9897,-53.4417
79011520,1,1,12.73,314.9466,-48.1655
79015105,1,1,5.30,315.0885,-51.2643
79016952,1,1,4.69,315.1811,-53.7392
79019440,1,1,11.31,315.2409,-50.9844
79019442,1,1,12.62,315.2432,-50.9832
79019920,1,1,11.50,315.3407,-50.3180
79019928,1,1,11.29,315.3386,-50.3147
79020594,1,1,9.85,315.3379,-49.5521
79020913,1,1,10.70,315.2776,-49.1252
79020922,1,1,14.73,315.2684,-49.1084
79021936,1,1,9.85,315.5177,-47.9809
79023394,1,1,8.03,315.4307,-49.6073
79055422,1,1,18.07,315.6248,-50.2756
79056222,1,1,14.88,315.5937,-48.4633
79103551,1,1,15.08,315.8602,-50.9618
79104313,1,1,5.71,315.8810,-52.8891
79111376,1,1,16.73,316.0314,-50.7199
79111499,1,1,5.38,316.0592,-50.4355
79112768,1,1,15.55,316.1124,-48.2343
79114292,1,1,11.21,316.2071,-51.7836
79151847,1,1,9.34,316.4051,-51.8456
79152524,1,1,8.76,316.3944,-50.1453
79154773,1,1,13.32,316.5629,-51.2524
79155247,1,1,8.34,316.5194,-52.3791
79171381,1,1,8.45,316.8564,-51.0118
79172136,1,1,9.18,316.9252,-53.2083
79172371,1,1,12.64,317.1388,-53.8639
79173228,1,1,9.60,317.1615,-51.3526
79180181,1,1,8.23,317.3666,-48.4416
79180677,1,1,12.70,317.3503,-49.7806
79224016,1,1,17.07,317.6605,-50.7329
79225710,1,1,8.14,317.9002,-52.1631
79225749,1,1,12.62,317.8090,-52.0453
79225750,1,1,11.94,317.8092,-52.0439
79246532,1,1,14.93,317.9163,-48.7523
79248089,1,1,12.71,318.0947,-51.3645
79248434,1,1,14.88,317.9900,-52.4669
79249126,1,1,10.83,318.1102,-53.4863
79249818,1,1,6.98,318.1983,-51.5138
79270121,1,1,8.89,318.2435,-49.9285
79271642,1,1,7.57,318.3649,-49.7944
79273999,1,1,12.65,318.4941,-51.7374
79274053,1,1,11.94,318.5045,-51.5966
79281046,1,1,5.77,318.7586,-49.0976
79281686,1,1,9.97,318.8139,-50.6896
79283165,1,1,5.55,318.9416,-53.2632
79301671,1,1,12.88,318.8424,-51.2766
79301672,1,1,13.17,318.8438,-51.2754
79301758,1,1,8.00,318.8883,-51.0127
79302534,1,1,8.78,318.9634,-48.9987
79303567,1,1,13.30,319.0475,-49.3498
79303568,1,1,8.51,319.0470,-49.3511
79304693,1,1,12.79,319.1617,-52.2002
79304698,1,1,10.73,319.1550,-52.2080
79305024,1,1,8.11,319.1124,-53.0046
79305434,1,1,10.79,319.2481,-53.8355
79305440,1,1,9.49,319.2664,-53.8175
79325855,1,1,8.23,319.2611,-52.1073
79326557,1,1,8.68,319.2081,-50.3257
79328890,1,1,11.51,319.5308,-51.7859
79328997,1,1,17.41,319.5508,-52.1136
79353860,1,1,15.93,319.5643,-53.2236
79394364,1,1,8.03,319.8886,-53.6120
79394645,1,1,6.44,319.9645,-53.4500
79394646,1,1,4.39,319.9679,-53.4499
79395265,1,1,15.78,320.0653,-51.5624
79395976,1,1,8.84,319.9317,-49.6128
79403675,1,1,8.01,320.2085,-53.0349
79405480,1,1,5.29,320.3191,-49.9394
79422142,1,1,7.00,320.5494,-51.1247
79423701,1,1,11.60,320.7095,-52.5087
79423703,1,1,11.76,320.7151,-52.5056
79449320,1,1,8.27,321.5183,-51.8140
79490419,1,1,12.89,321.5828,-50.1117
79490421,1,1,12.98,321.5829,-50.1126
79490627,1,1,14.38,321.5988,-50.6473
79491341,1,1,12.43,321.6911,-52.7781
79492435,1,1,14.76,321.8986,-51.7496
79492961,1,1,17.59,321.9006,-50.2496
79492963,1,1,17.58,321.8938,-50.2471
79493912,1,2,9.82,322.0905,-48.4114
79513950,1,1,5.71,322.0444,-52.3024
79515688,4,2,10.19,50.3394,-42.3120
79532143,4,2,10.77,50.5040,-44.3338
79532346,4,2,9.20,50.6025,-43.5261
79532848,4,2,10.16,50.6435,-42.5970
79547530,4,2,10.31,50.7925,-45.3336
79547762,4,2,8.08,50.8010,-44.2314
79547859,4,2,10.10,50.7712,-43.5523
79548028,4,2,9.63,50.7849,-42.6916
79548090,4,2,10.39,50.9302,-42.3943
79563287,4,2,10.47,51.1153,-45.2437
79563405,4,2,10.95,51.1819,-44.6062
79563517,4,2,10.23,51.1420,-43.9345
79564036,4,2,10.42,51.3359,-42.7470
79564072,4,2,12.98,51.3985,-42.8944
79564143,4,2,10.11,51.3903,-43.2367
79564314,4,2,13.35,51.3939,-44.1332
79565919,4,2,8.84,52.8440,-42.9528
79566479,4,2,9.61,52.9827,-43.9871
79570391,4,2,10.80,53.4105,-43.2446
79570565,4,2,8.43,53.4645,-42.3804
79589697,4,2,16.03,53.6873,-42.9941
79589711,4,2,12.54,53.6066,-43.0831
79589712,4,2,12.56,53.6091,-43.0835
79591691,4,2,10.83,53.8582,-42.1789
79611634,4,2,13.73,53.9845,-42.7642
79654349,1,4,14.95,295.6009,-43.0291
79659787,1,4,8.03,295.6729,-46.0474
79660831,1,4,12.59,295.7434,-44.7597
79661385,1,4,10.98,295.7239,-44.1087
79664230,1,4,16.99,295.8913,-42.9214
79748331,1,4,10.01,296.0039,-47.5623
79750288,1,4,10.87,296.1170,-45.1196
79750296,1,4,10.73,296.1155,-45.1086
79753162,1,4,13.47,296.2634,-42.1475
79753826,1,4,8.23,296.2694,-42.9164
79754655,1,4,13.20,296.1842,-43.9851
79755051,1,4,8.54,296.1933,-44.5013
79755134,1,4,12.97,296.2715,-44.6046
79755136,1,4,11.80,296.2737,-44.6061
79755479,1,4,14.55,296.2970,-44.9985
79760447,1,4,15.89,296.3819,-44.4076
79808077,1,4,12.95,296.6346,-46.3228
79808564,1,4,9.03,296.6169,-47.0211
79811539,1,4,16.24,296.7972,-44.9066
79880315,1,4,10.21,296.9192,-42.0076
79882182,1,4,14.01,296.9467,-44.1959
79883776,1,4,8.35,296.8865,-46.2822
79885237,1,4,12.79,297.1039,-47.5692
79920467,1,4,13.30,297.1103,-43.0181
79921794,1,4,15.40,297.1389,-42.4296
79923335,1,4,8.30,297.2358,-44.2379
79952399,1,4,12.64,297.2688,-45.9525
79953815,1,4,10.19,297.4180,-47.9737
79956635,1,4,14.99,297.3585,-44.0870
79957784,1,4,13.80,297.3640,-42.7123
79958453,1,4,15.57,297.6155,-42.0009
80012697,1,4,11.89,297.5842,-43.4515
80015835,1,4,12.52,297.5663,-47.5290
80015851,1,4,4.14,297.5587,-47.5575
80019290,1,4,11.90,297.6752,-43.9402
80057233,1,4,15.46,297.7014,-43.5770
80059947,1,4,8.25,297.9154,-43.4563
80061566,1,4,13.62,297.9038,-45.4365
80087110,1,4,5.72,298.0264,-45.6529
80087347,1,4,11.74,297.9574,-45.3281
80089548,1,4,8.26,298.0865,-42.6229
80089772,1,4,17.28,298.0091,-42.3631
80092907,1,4,8.57,298.1316,-45.2951
80164917,1,4,9.00,298.1228,-47.4452
80166433,1,4,8.05,298.2878,-46.3700
80166567,1,4,12.03,298.3655,-46.1914
80167890,1,4,14.75,298.3998,-44.5680
80170223,1,4,14.05,298.5622,-42.1182
80171044,1,4,15.39,298.4501,-43.1211
80254085,1,4,11.32,298.7819,-45.9391
80256268,3,1,3.81,6.5519,-43.6796
80256357,3,1,8.69,6.6557,-43.2160
80256524,3,1,1.49,6.5732,-42.3086
80256642,3,1,10.88,6.7611,-41.9042
80259373,3,1,10.98,7.1704,-44.6249
80260422,3,1,8.56,7.2958,-45.0592
80261781,3,1,8.38,7.4957,-46.6817
80261924,3,1,12.49,7.4592,-47.4736
80262280,3,1,14.62,7.5705,-46.5394
80288829,3,1,10.71,7.6593,-43.4820
80289178,3,1,9.15,7.7833,-42.2929
80289418,3,1,10.87,7.6612,-43.4789
80290123,3,1,15.30,7.6972,-47.2097
80290366,3,1,12.59,7.9238,-47.4224
80313767,3,1,16.80,7.8627,-44.6367
80313923,3,1,7.37,7.8270,-43.6064
80314629,3,1,8.05,8.1279,-44.0659
80315364,3,1,12.38,8.3093,-47.5535
80336817,3,1,8.97,8.5866,-47.6872
80337213,3,1,5.68,8.6049,-45.4257
80337451,3,1,13.30,8.5452,-44.0837
80337807,3,1,6.74,8.5820,-42.4311
80340315,3,1,15.98,9.0668,-41.9595
80340324,3,1,9.29,8.9984,-41.9961
80361793,3,1,8.08,9.3691,-44.4079
80362051,3,1,8.43,9.3853,-45.6989
80374316,3,1,8.81,9.7680,-42.8478
80376087,3,1,9.40,9.9326,-43.5922
80418008,3,1,5.07,9.9669,-44.7962
80418594,3,1,8.01,10.2069,-47.8289
80418757,3,1,8.10,10.2165,-46.8223
80420105,3,1,16.93,10.3674,-44.1595
80420437,3,1,3.70,10.3313,-46.0850
80421028,3,1,11.27,10.5971,-46.5860
80426927,3,1,10.86,10.4982,-44.9928
80426928,3,1,12.47,10.5000,-44.9907
80427281,3,1,11.14,10.5464,-42.8821
80427313,3,1,14.73,10.4632,-42.7097
80427831,3,1,13.84,10.7018,-44.2236
80427890,3,1,8.63,10.6232,-44.5326
80428275,3,1,10.28,10.6015,-46.5866
80430369,3,1,12.10,11.2239,-42.9805
80430370,3,1,10.86,11.2281,-42.9801
80430415,3,1,5.66,11.2368,-42.6773
80430728,3,1,8.03,11.3881,-43.1409
80431036,3,1,8.52,11.3160,-45.0205
80431144,3,1,18.23,11.2605,-45.6388
80431315,3,1,8.69,11.3604,-46.5488
80431620,3,1,5.21,11.4420,-47.5514
80432138,3,1,13.90,11.4649,-44.3605
80432574,3,1,9.17,11.6567,-42.1605
80432617,3,1,12.34,11.6732,-42.3618
80439101,3,1,12.64,11.7473,-44.3700
80453023,3,1,10.81,11.9104,-47.6960
80453215,3,1,8.18,12.1758,-47.1163
80453626,3,1,11.75,12.1556,-44.7098
80470539,3,1,5.50,12.2362,-46.6975
80471980,3,1,9.55,12.5015,-47.2921
80472299,3,1,9.50,12.4519,-46.8637
80472515,3,1,14.47,12.3969,-46.6221
80473506,3,1,8.51,12.5060,-45.3281
80474441,3,1,8.22,12.4740,-43.9903
80474886,3,1,6.22,12.5158,-43.3948
80509417,3,1,8.03,12.6108,-46.4819
80510448,3,1,8.91,12.8622,-43.5904
88223189,2,3,13.85,332.6345,-45.6825
88244880,2,3,8.15,332.7629,-43.4586
88244980,2,3,5.75,332.8637,-43.8424
88245970,2,3,9.38,332.7550,-47.4379
88246378,2,3,12.47,332.9072,-46.8114
88267762,2,3,8.04,333.1869,-42.5344
88273145,2,3,9.58,333.3203,-47.2325
88328317,2,3,8.11,333.5515,-44.7145
88329701,2,3,8.06,333.7961,-44.2025
88329702,2,3,9.11,333.8171,-44.2046
88330115,2,3,8.74,333.8652,-45.6292
88336692,4,4,11.53,43.7318,-29.5311
88336787,4,4,11.59,43.7799,-28.9582
88336893,4,4,10.26,43.7571,-28.2187
88337457,4,4,9.34,43.7352,-24.8738
88337888,4,4,5.62,43.8738,-25.3051
88338008,4,4,5.54,43.8540,-25.9334
88338227,4,4,10.57,43.9483,-27.1838
88338421,4,4,11.33,43.9386,-28.3610
88338460,4,4,10.56,43.8940,-28.5930
88338589,4,4,10.53,43.8971,-29.4164
88338606,4,4,11.26,43.8782,-29.4996
88338616,4,4,11.59,43.8723,-29.5859
88338671,4,4,10.47,44.0463,-29.8676
88338683,4,4,10.78,44.0839,-29.7630
88338698,4,4,11.19,44.0097,-29.6992
88338781,4,4,10.68,44.0086,-29.2061
88338888,4,4,10.92,43.9755,-28.4679
88339242,4,4,7.22,44.0308,-26.1995
88345402,4,4,11.97,44.1038,-25.3531
88346010,4,4,9.70,44.1864,-27.0279
88346378,4,4,11.37,44.1503,-28.0355
88346441,4,4,11.79,44.1647,-28.2046
88346711,4,4,11.49,44.2096,-28.8489
88346795,4,4,11.30,44.0991,-29.0126
88346918,4,4,11.15,44.2068,-29.3851
88346987,4,4,10.35,44.1456,-29.6028
88347018,4,4,11.34,44.1532,-29.6986
88347063,4,4,10.35,44.1684,-29.8413
88347117,4,4,5.76,44.3036,-29.8553
88347339,4,4,10.75,44.3131,-29.1073
88347496,4,4,13.12,44.2879,-28.5757
88347498,4,4,11.53,44.3346,-28.5702
88347534,4,4,10.55,44.3297,-28.4909
88347652,4,4,10.94,44.3421,-28.1661
88347689,4,4,10.89,44.2870,-28.0658
88347745,4,4,11.91,44.2650,-27.9098
88348916,4,4,8.08,44.3011,-24.6265
88363281,4,4,8.26,44.4187,-27.6681
88363633,4,4,11.13,44.4079,-29.7454
88363713,4,4,11.64,44.5909,-29.7117
88363849,4,4,11.42,44.5999,-28.9405
88363966,4,4,11.02,44.6003,-28.2584
88364043,4,4,10.34,44.5232,-27.8262
88365493,4,4,11.07,44.7212,-27.5841
88365564,4,4,11.70,44.6970,-27.9909
88365593,4,4,11.39,44.6423,-28.1818
88365774,4,4,10.51,44.6790,-29.0894
88365826,4,4,11.16,44.7166,-29.3937
88365885,4,4,12.71,44.7074,-29.6928
88379180,4,4,9.86,44.8574,-29.7912
88379311,4,4,5.26,44.7771,-28.9076
88379350,4,4,10.95,44.7707,-28.7148
88379410,4,4,9.21,44.8704,-28.3743
88379579,4,4,10.94,44.8853,-27.5538
88380516,4,4,5.32,44.9022,-25.2735
88381038,4,4,10.37,44.9575,-28.1594
88381161,4,4,11.00,44.8899,-28.8303
88381167,4,4,11.96,44.9741,-28.8461
88381185,4,4,10.95,45.0051,-28.9177
88381256,4,4,11.09,44.9701,-29.3991
88381367,4,4,11.71,45.1139,-29.7483
88381400,4,4,16.86,45.1542,-29.5713
88381466,4,4,12.05,45.0242,-29.1822
88381719,4,4,11.62,45.0392,-27.7667
88381740,4,4,10.94,45.0825,-27.6794
88381767,4,4,11.68,45.0484,-27.5507
88404851,4,4,9.71,45.2823,-26.6779
88404948,4,4,10.31,45.2325,-27.3110
88405000,4,4,11.14,45.2453,-27.5879
88405083,4,4,10.44,45.2378,-28.0136
88405146,4,4,11.71,45.1825,-28.3934
88405150,4,4,11.43,45.1991,-28.4198
88405265,4,4,10.52,45.2838,-29.0542
88405323,4,4,10.56,45.2523,-29.3507
88405334,4,4,11.09,45.2070,-29.3816
88405454,4,4,10.79,45.3032,-29.7567
88405471,4,4,10.88,45.2995,-29.6374
88405484,4,4,11.63,45.2932,-29.5716
88405520,4,4,11.62,45.4157,-29.3536
88405546,4,4,10.13,45.3176,-29.2184
88405602,4,4,10.57,45.2927,-28.8586
88405667,4,4,10.78,45.3981,-28.5552
88405751,4,4,5.11,45.4091,-28.0948
88405851,4,4,11.58,45.3019,-27.5159
88405858,4,4,8.78,45.3234,-27.4935
88405947,4,4,8.33,45.2877,-26.8755
88406214,4,4,8.18,45.4093,-25.4272
88406493,4,4,8.43,45.3332,-24.0129
88407094,4,4,11.46,45.4467,-27.2475
88407114,4,4,10.12,45.4371,-27.3952
88407155,4,4,10.44,45.5189,-27.5812
88407314,4,4,11.20,45.5451,-28.3257
88407446,4,4,12.36,45.5488,-29.0936
88407501,4,4,11.84,45.4366,-29.3573
88407722,4,4,10.47,45.5578,-29.3587
88407976,4,4,10.76,45.6490,-27.8480
88408027,4,4,12.17,45.6329,-27.5524
88408067,4,4,10.48,45.5694,-27.3837
88408901,4,4,13.62,45.7292,-24.7413
88409174,4,4,9.62,45.7103,-26.2338
88409403,4,4,11.77,45.7713,-27.4543
88409413,4,4,10.74,45.7611,-27.4841
88409424,4,4,10.51,45.8034,-27.5183
88409437,4,4,11.02,45.7474,-27.5972
88409461,4,4,11.00,45.7114,-27.6671
88409697,4,4,11.98,45.8016,-28.8626
88409708,4,4,12.03,45.7942,-28.9301
88409747,4,4,10.63,45.7323,-29.1838
88415691,4,4,8.42,45.8351,-29.0484
88415734,4,4,11.41,45.9306,-28.7653
88415745,4,4,11.80,45.8654,-28.7266
88415780,4,4,11.85,45.9106,-28.5536
88415978,4,4,11.85,45.8292,-27.4684
88415988,4,4,10.66,45.9473,-27.4095
88416301,4,4,9.38,45.9047,-25.5917
88416685,4,4,11.89,46.0343,-24.2361
88417347,4,4,10.18,46.0622,-28.1837
88417452,4,4,15.44,45.9750,-28.8139
88417463,4,4,11.97,46.0561,-28.8637
88417494,4,4,10.14,46.0517,-28.9967
88417556,4,4,12.04,45.9672,-29.3950
88417680,4,4,10.80,46.1505,-29.6403
88417691,4,4,10.08,46.1680,-29.5591
88417905,4,4,11.48,46.0897,-28.3008
88417967,4,4,10.88,46.1422,-27.9537
88417970,4,4,12.04,46.1765,-27.9407
88453383,4,4,12.46,46.1541,-25.8465
88453672,4,4,8.07,46.1314,-24.4217
88454379,4,4,10.39,46.2569,-27.3197
88454407,4,4,11.40,46.3388,-27.4589
88454419,4,4,11.25,46.3031,-27.5246
88454490,4,4,11.62,46.3254,-27.9236
88454549,4,4,10.65,46.3376,-28.3171
88454577,4,4,10.28,46.2655,-28.5465
88454766,4,4,11.06,46.2353,-29.7064
88454867,4,4,12.23,46.4581,-29.6331
88454928,4,4,10.38,46.3692,-29.3249
88455257,4,4,12.14,46.4670,-27.2922
88455581,4,4,8.66,46.4468,-25.3934
88461993,4,4,11.74,46.4848,-26.7223
88462007,4,4,14.93,46.5076,-26.7976
88462130,4,4,10.71,46.4948,-27.1845
88462296,4,4,8.63,46.5635,-27.6551
88462809,4,4,12.03,46.4907,-29.3410
88463008,4,4,10.46,46.6938,-29.9130
88463646,4,4,10.92,46.6832,-28.0459
88463867,4,4,11.42,46.7434,-27.2307
88464035,4,4,11.45,46.6407,-26.6765
88465902,4,4,9.67,46.7912,-26.4104
88465914,4,4,9.36,46.8255,-26.4451
88465923,4,4,9.75,46.8046,-26.4790
88465959,4,4,10.52,46.7692,-26.5777
88466141,4,4,10.90,46.8212,-27.1576
88466211,4,4,12.33,46.7878,-27.3614
88466267,4,4,12.18,46.8682,-27.5324
88466346,4,4,11.45,46.8156,-27.8431
88466794,4,4,11.76,46.8049,-29.1093
88466884,4,4,11.72,46.8252,-29.3565
88466949,4,4,11.05,46.7629,-29.5507
88466996,4,4,11.39,46.8648,-29.7134
88478453,4,4,10.95,46.8460,-29.8439
88478495,4,4,11.98,46.9161,-29.7450
88478497,4,4,10.72,46.9736,-29.7110
88478508,4,4,10.70,46.9339,-29.6603
88478530,4,4,10.92,46.9924,-29.5260
88478576,4,4,11.91,46.9899,-29.2043
88478661,4,4,11.06,47.0018,-28.6517
88478700,4,4,10.40,46.9860,-28.3680
88478720,4,4,10.80,46.9697,-28.2369
88478727,4,4,8.46,46.9795,-28.2206
88478746,4,4,10.89,46.9527,-28.1003
88478795,4,4,6.04,46.9624,-27.8313
88478901,4,4,11.21,46.9992,-27.2512
88478964,4,4,11.22,46.9166,-26.8460
88478971,4,4,10.70,47.0062,-26.7578
88479019,4,4,11.52,46.9666,-26.5467
88479623,4,4,8.74,47.0302,-24.7588
88479926,4,4,11.46,47.1141,-26.7133
88480182,4,4,10.62,47.0922,-28.1704
88480381,4,4,11.40,47.0363,-29.4166
88480489,4,4,12.19,47.1580,-29.8238
88480577,4,4,12.07,47.1691,-29.3200
88480729,4,4,10.37,47.2281,-28.4239
88480747,4,4,10.55,47.2319,-28.2891
88480834,4,4,11.15,47.1709,-27.7819
88480912,4,4,11.26,47.2075,-27.3087
88481032,4,4,11.94,47.1725,-26.4674
88481036,4,4,5.47,47.1565,-26.4463
88481049,4,4,12.07,47.1465,-26.3672
88481050,4,4,9.08,47.2077,-26.3560
88481081,4,4,10.10,47.2715,-26.1992
88481864,4,4,10.34,47.3528,-26.3383
88481913,4,4,11.71,47.3800,-26.5890
88481934,4,4,7.56,47.3065,-26.7156
88481945,4,4,10.30,47.2989,-26.7489
